output_file,class,patch_id,dates,input_files,shape,temporal_samples,zone_id,crop_type,split
8644_class7.npy,7.0,8644,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8644_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8644_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8645_class7.npy,7.0,8645,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8645_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8645_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8646.npy,,8646,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8646_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8646_img.tif']","[20, 64, 64]",2,4,-1,test
8647_class7.npy,7.0,8647,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8647_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8647_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8648_class7.npy,7.0,8648,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8648_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8648_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8649_class7.npy,7.0,8649,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8649_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8649_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8650_class7.npy,7.0,8650,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8650_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8650_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8651_class7.npy,7.0,8651,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8651_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8651_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8652_class7.npy,7.0,8652,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8652_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8652_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8653_class7.npy,7.0,8653,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8653_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8653_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8654_class7.npy,7.0,8654,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8654_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8654_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8655_class7.npy,7.0,8655,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8655_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8655_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8656_class7.npy,7.0,8656,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8656_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8656_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8657_class7.npy,7.0,8657,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8657_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8657_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8658_class7.npy,7.0,8658,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8658_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8658_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8659_class7.npy,7.0,8659,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8659_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8659_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8660_class7.npy,7.0,8660,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8660_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8660_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8661_class7.npy,7.0,8661,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8661_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8661_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8662_class7.npy,7.0,8662,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8662_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8662_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8663_class7.npy,7.0,8663,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8663_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8663_class7_img.tif']","[20, 64, 64]",2,4,-1,test
8664.npy,,8664,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8664_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8664_img.tif']","[20, 64, 64]",2,4,-1,test
8665_class6.npy,6.0,8665,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8665_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8665_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8666_class6.npy,6.0,8666,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8666_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8666_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8667_class6.npy,6.0,8667,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8667_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8667_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8668_class6.npy,6.0,8668,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8668_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8668_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8669_class6.npy,6.0,8669,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8669_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8669_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8670_class6.npy,6.0,8670,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8670_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8670_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8671_class6.npy,6.0,8671,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8671_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8671_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8672_class6.npy,6.0,8672,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8672_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8672_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8673_class6.npy,6.0,8673,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8673_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8673_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8674_class6.npy,6.0,8674,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8674_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8674_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8675_class6.npy,6.0,8675,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8675_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8675_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8676_class6.npy,6.0,8676,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8676_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8676_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8677_class6.npy,6.0,8677,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8677_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8677_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8678_class6.npy,6.0,8678,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8678_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8678_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8679_class6.npy,6.0,8679,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8679_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8679_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8680_class6.npy,6.0,8680,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8680_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8680_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8681.npy,,8681,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8681_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8681_img.tif']","[20, 64, 64]",2,4,-1,test
8682_class6.npy,6.0,8682,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8682_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8682_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8683_class6.npy,6.0,8683,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8683_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8683_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8684_class6.npy,6.0,8684,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8684_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8684_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8685_class6.npy,6.0,8685,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8685_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8685_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8686_class6.npy,6.0,8686,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8686_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8686_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8687_class6.npy,6.0,8687,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8687_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8687_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8688_class6.npy,6.0,8688,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8688_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8688_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8689_class6.npy,6.0,8689,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8689_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8689_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8690_class6.npy,6.0,8690,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8690_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8690_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8691_class6.npy,6.0,8691,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8691_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8691_class6_img.tif']","[20, 64, 64]",2,4,-1,test
8701_class4.npy,4.0,8701,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8701_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8701_class4_img.tif']","[20, 64, 64]",2,3,-1,val
8702_class4.npy,4.0,8702,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8702_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8702_class4_img.tif']","[20, 64, 64]",2,3,-1,val
8703_class4.npy,4.0,8703,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8703_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8703_class4_img.tif']","[20, 64, 64]",2,3,-1,val
8704_class4.npy,4.0,8704,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8704_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8704_class4_img.tif']","[20, 64, 64]",2,3,-1,val
8705_class4.npy,4.0,8705,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8705_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8705_class4_img.tif']","[20, 64, 64]",2,3,-1,val
8706_class4.npy,4.0,8706,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8706_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8706_class4_img.tif']","[20, 64, 64]",2,3,-1,val
8707_class4.npy,4.0,8707,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8707_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8707_class4_img.tif']","[20, 64, 64]",2,3,-1,val
8708_class4.npy,4.0,8708,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8708_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8708_class4_img.tif']","[20, 64, 64]",2,3,-1,val
8709_class4.npy,4.0,8709,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8709_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8709_class4_img.tif']","[20, 64, 64]",2,3,-1,val
8710_class4.npy,4.0,8710,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8710_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8710_class4_img.tif']","[20, 64, 64]",2,3,-1,val
8711_class4.npy,4.0,8711,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8711_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8711_class4_img.tif']","[20, 64, 64]",2,3,-1,val
8712_class4.npy,4.0,8712,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8712_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8712_class4_img.tif']","[20, 64, 64]",2,3,-1,val
8713_class4.npy,4.0,8713,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8713_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8713_class4_img.tif']","[20, 64, 64]",2,3,-1,val
8714_class4.npy,4.0,8714,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8714_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8714_class4_img.tif']","[20, 64, 64]",2,3,-1,val
8715_class4.npy,4.0,8715,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8715_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8715_class4_img.tif']","[20, 64, 64]",2,3,-1,val
8716.npy,,8716,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8716_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8716_img.tif']","[20, 64, 64]",2,3,-1,val
8717_class3.npy,3.0,8717,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8717_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8717_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8718_class3.npy,3.0,8718,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8718_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8718_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8719_class3.npy,3.0,8719,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8719_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8719_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8720_class3.npy,3.0,8720,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8720_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8720_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8721_class3.npy,3.0,8721,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8721_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8721_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8722_class3.npy,3.0,8722,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8722_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8722_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8723_class3.npy,3.0,8723,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8723_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8723_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8724_class3.npy,3.0,8724,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8724_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8724_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8725_class3.npy,3.0,8725,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8725_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8725_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8726_class3.npy,3.0,8726,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8726_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8726_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8727_class3.npy,3.0,8727,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8727_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8727_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8728_class3.npy,3.0,8728,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8728_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8728_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8729_class3.npy,3.0,8729,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8729_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8729_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8730_class3.npy,3.0,8730,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8730_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8730_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8731_class3.npy,3.0,8731,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8731_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8731_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8732_class3.npy,3.0,8732,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8732_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8732_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8733_class3.npy,3.0,8733,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8733_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8733_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8734.npy,,8734,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8734_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8734_img.tif']","[20, 64, 64]",2,3,-1,val
8735_class3.npy,3.0,8735,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8735_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8735_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8736_class3.npy,3.0,8736,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8736_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8736_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8737_class3.npy,3.0,8737,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8737_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8737_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8738_class3.npy,3.0,8738,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8738_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8738_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8739_class3.npy,3.0,8739,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8739_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8739_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8740_class3.npy,3.0,8740,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8740_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8740_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8741_class3.npy,3.0,8741,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8741_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8741_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8742_class3.npy,3.0,8742,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8742_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8742_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8743_class3.npy,3.0,8743,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8743_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8743_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8744_class3.npy,3.0,8744,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8744_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8744_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8745_class3.npy,3.0,8745,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8745_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8745_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8746_class3.npy,3.0,8746,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8746_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8746_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8747_class3.npy,3.0,8747,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8747_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8747_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8748_class3.npy,3.0,8748,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8748_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8748_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8749_class3.npy,3.0,8749,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8749_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8749_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8750_class3.npy,3.0,8750,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8750_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8750_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8751_class3.npy,3.0,8751,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8751_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8751_class3_img.tif']","[20, 64, 64]",2,3,-1,val
8752.npy,,8752,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8752_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8752_img.tif']","[20, 64, 64]",2,3,-1,val
8753.npy,,8753,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8753_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8753_img.tif']","[20, 64, 64]",2,3,-1,val
8754.npy,,8754,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8754_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8754_img.tif']","[20, 64, 64]",2,3,-1,val
8755.npy,,8755,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8755_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8755_img.tif']","[20, 64, 64]",2,3,-1,val
8756.npy,,8756,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8756_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8756_img.tif']","[20, 64, 64]",2,3,-1,val
8757.npy,,8757,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8757_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8757_img.tif']","[20, 64, 64]",2,3,-1,val
8758.npy,,8758,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8758_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8758_img.tif']","[20, 64, 64]",2,3,-1,val
8759.npy,,8759,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\8759_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\8759_img.tif']","[20, 64, 64]",2,3,-1,val
