output_file,class,patch_id,dates,input_files
5894_class3.npy,3,5894,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5894_class3.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5894_class3.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5894_class3.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5894_class3.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5894_class3.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5894_class3.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5894_class3.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5894_class3.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5894_class3.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5894_class3.tif']"
5895_class3.npy,3,5895,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5895_class3.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5895_class3.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5895_class3.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5895_class3.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5895_class3.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5895_class3.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5895_class3.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5895_class3.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5895_class3.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5895_class3.tif']"
5896_class3.npy,3,5896,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5896_class3.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5896_class3.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5896_class3.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5896_class3.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5896_class3.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5896_class3.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5896_class3.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5896_class3.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5896_class3.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5896_class3.tif']"
589_class5.npy,5,589,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\589_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\589_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\589_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\589_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\589_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\589_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\589_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\589_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\589_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\589_class5.tif']"
590_class5.npy,5,590,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\590_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\590_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\590_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\590_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\590_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\590_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\590_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\590_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\590_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\590_class5.tif']"
5919_class6.npy,6,5919,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5919_class6.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5919_class6.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5919_class6.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5919_class6.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5919_class6.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5919_class6.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5919_class6.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5919_class6.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5919_class6.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5919_class6.tif']"
591_class5.npy,5,591,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\591_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\591_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\591_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\591_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\591_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\591_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\591_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\591_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\591_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\591_class5.tif']"
5920_class6.npy,6,5920,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5920_class6.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5920_class6.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5920_class6.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5920_class6.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5920_class6.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5920_class6.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5920_class6.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5920_class6.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5920_class6.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5920_class6.tif']"
5921_class6.npy,6,5921,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5921_class6.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5921_class6.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5921_class6.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5921_class6.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5921_class6.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5921_class6.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5921_class6.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5921_class6.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5921_class6.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5921_class6.tif']"
5922_class6.npy,6,5922,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5922_class6.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5922_class6.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5922_class6.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5922_class6.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5922_class6.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5922_class6.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5922_class6.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5922_class6.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5922_class6.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5922_class6.tif']"
5926_class6.npy,6,5926,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5926_class6.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5926_class6.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5926_class6.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5926_class6.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5926_class6.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5926_class6.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5926_class6.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5926_class6.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5926_class6.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5926_class6.tif']"
5927_class6.npy,6,5927,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5927_class6.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5927_class6.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5927_class6.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5927_class6.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5927_class6.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5927_class6.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5927_class6.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5927_class6.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5927_class6.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5927_class6.tif']"
5928_class6.npy,6,5928,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5928_class6.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5928_class6.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5928_class6.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5928_class6.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5928_class6.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5928_class6.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5928_class6.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5928_class6.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5928_class6.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5928_class6.tif']"
5929_class6.npy,6,5929,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5929_class6.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5929_class6.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5929_class6.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5929_class6.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5929_class6.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5929_class6.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5929_class6.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5929_class6.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5929_class6.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5929_class6.tif']"
5930_class6.npy,6,5930,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5930_class6.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5930_class6.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5930_class6.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5930_class6.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5930_class6.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5930_class6.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5930_class6.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5930_class6.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5930_class6.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5930_class6.tif']"
5931_class6.npy,6,5931,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5931_class6.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5931_class6.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5931_class6.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5931_class6.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5931_class6.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5931_class6.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5931_class6.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5931_class6.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5931_class6.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5931_class6.tif']"
5934_class6.npy,6,5934,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5934_class6.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5934_class6.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5934_class6.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5934_class6.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5934_class6.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5934_class6.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5934_class6.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5934_class6.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5934_class6.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5934_class6.tif']"
5935_class6.npy,6,5935,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5935_class6.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5935_class6.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5935_class6.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5935_class6.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5935_class6.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5935_class6.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5935_class6.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5935_class6.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5935_class6.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5935_class6.tif']"
5936_class6.npy,6,5936,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5936_class6.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5936_class6.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5936_class6.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5936_class6.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5936_class6.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5936_class6.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5936_class6.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5936_class6.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5936_class6.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5936_class6.tif']"
5937_class6.npy,6,5937,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5937_class6.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5937_class6.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5937_class6.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5937_class6.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5937_class6.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5937_class6.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5937_class6.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5937_class6.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5937_class6.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5937_class6.tif']"
5938_class6.npy,6,5938,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5938_class6.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5938_class6.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5938_class6.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5938_class6.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5938_class6.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5938_class6.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5938_class6.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5938_class6.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5938_class6.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5938_class6.tif']"
5939_class6.npy,6,5939,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5939_class6.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5939_class6.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5939_class6.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5939_class6.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5939_class6.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5939_class6.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5939_class6.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5939_class6.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5939_class6.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5939_class6.tif']"
5942_class4.npy,4,5942,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5942_class4.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5942_class4.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5942_class4.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5942_class4.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5942_class4.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5942_class4.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5942_class4.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5942_class4.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5942_class4.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5942_class4.tif']"
5943_class4.npy,4,5943,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5943_class4.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5943_class4.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5943_class4.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5943_class4.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5943_class4.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5943_class4.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5943_class4.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5943_class4.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5943_class4.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5943_class4.tif']"
5944_class4.npy,4,5944,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5944_class4.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5944_class4.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5944_class4.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5944_class4.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5944_class4.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5944_class4.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5944_class4.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5944_class4.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5944_class4.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5944_class4.tif']"
5945_class4.npy,4,5945,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5945_class4.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5945_class4.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5945_class4.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5945_class4.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5945_class4.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5945_class4.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5945_class4.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5945_class4.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5945_class4.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5945_class4.tif']"
5946_class4.npy,4,5946,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5946_class4.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5946_class4.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5946_class4.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5946_class4.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5946_class4.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5946_class4.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5946_class4.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5946_class4.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5946_class4.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5946_class4.tif']"
5947_class4.npy,4,5947,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5947_class4.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5947_class4.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5947_class4.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5947_class4.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5947_class4.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5947_class4.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5947_class4.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5947_class4.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5947_class4.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5947_class4.tif']"
5948_class4.npy,4,5948,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5948_class4.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5948_class4.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5948_class4.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5948_class4.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5948_class4.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5948_class4.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5948_class4.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5948_class4.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5948_class4.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5948_class4.tif']"
5950_class4.npy,4,5950,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5950_class4.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5950_class4.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5950_class4.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5950_class4.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5950_class4.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5950_class4.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5950_class4.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5950_class4.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5950_class4.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5950_class4.tif']"
5951_class4.npy,4,5951,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\5951_class4.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\5951_class4.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\5951_class4.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\5951_class4.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\5951_class4.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\5951_class4.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\5951_class4.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\5951_class4.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\5951_class4.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\5951_class4.tif']"
